Id,MarketPlaceValuation,MarketPlaceOffer,MarketPlaceEGP,DirectValuation,DirectOffer,DirectEGP,GrossProfit,Type
3342764,325,105,114,110,50,60,39,Auction
3343918,575,295,174,245,195,50,131.25,Auction
3347483,900,475,315,280,180,100,207,Auction
3352256,550,245,199,160,125,35,4.21,Auction
3355600,300,60,134,115,80,35,34,Auction
3356750,625,345,170,140,120,20,-80,Auction
3356800,675,270,235,115,55,60,320.25,Auction
3357204,1150,775,265,275,225,50,-209.75,Auction
3357218,1025,670,195,190,155,35,-280,Auction
3365360,850,440,355,590,340,250,-195,Auction
3369704,1175,830,210,150,115,35,-473.25,Auction
3370061,725,375,244,140,80,60,-31,Auction
3371122,2200,1715,375,1500,1000,500,-775,Auction
3372062,1850,1195,549,855,515,340,281.75,Auction
3367982,1025,520,319,450,230,220,-206,Auction
3364106,400,150,114,225,125,100,89,Auction
3374741,750,355,419,220,120,100,-56,Auction
3375920,925,480,269,375,225,150,-306,Auction
3376345,525,245,174,160,125,35,-51,Auction
3377610,825,520,250,350,275,75,-150,Auction
3377685,550,285,150,260,160,100,-50,Auction
3378685,700,300,290,125,90,35,-240,Auction
3379889,375,140,129,150,115,35,296.8,Auction
3380107,1225,755,364,430,375,55,-461,Auction
3301759,725,390,204,280,180,100,279,Auction
3382354,550,270,174,200,100,100,197.5,Auction
3382804,1800,1240,454,1165,765,400,454,Auction
3368993,725,410,200,190,155,35,232.75,Auction
3382634,900,550,244,500,250,250,140,Auction
3334553,1200,760,334,550,300,250,734,Auction
3382936,1775,1395,274,575,325,250,274,Auction
3387416,500,190,200,210,160,50,-150,Auction
3384923,525,260,129,190,155,35,79,Auction
3388718,950,585,355,130,95,35,-485.63,Auction
3390090,575,260,200,85,60,25,-225,Auction
3390290,375,120,149,5,5,0,-151,Auction
3390843,250,55,79,100,40,60,329,Auction
3383970,400,140,120,115,80,35,-155,Auction
3391545,800,465,225,595,345,250,425,Auction
3390443,700,375,174,200,100,100,149,Auction
3391711,425,145,174,205,105,100,99,Auction
3392915,700,370,220,140,80,60,95,Auction
3393081,275,60,109,65,40,25,34,Auction
3367092,375,120,114,41,20,21,39,Auction
3393234,450,145,199,65,40,25,49,Auction
3393834,900,435,359,250,200,50,-341,Auction
3389907,1225,875,195,585,335,250,170,Auction
3386731,3450,2825,414,1590,1090,500,-1536,Auction
3394753,825,420,295,225,125,100,-155,Auction
3396659,875,590,179,275,225,50,204,Auction
3397195,900,550,194,80,55,25,644,Auction
3388803,350,105,119,110,50,60,119,Auction
3397944,550,260,175,165,115,50,440,Auction
3400016,825,435,280,295,195,100,155,Auction
3400118,675,340,229,20,10,10,205.25,Auction
3400335,475,170,199,185,125,60,74,Auction
3401071,300,85,105,200,150,50,126.37,Auction
3401203,1450,965,375,400,345,55,-150,Auction
3401505,825,465,319,65,40,25,319,Auction
3401539,575,220,245,235,185,50,-5,Auction
3401705,1200,760,334,275,175,100,34,Auction
3401437,350,135,105,165,105,60,55,Auction
3404445,400,180,90,180,160,20,40,Auction
3402356,650,365,175,80,55,25,100,Auction
3394285,550,265,174,195,135,60,374,Auction
3405432,375,130,140,125,65,60,115,Auction
3406351,825,550,169,275,225,50,-81,Auction
3407789,325,120,95,105,70,35,20,Auction
3395523,800,390,244,180,145,35,144,Auction
3406151,400,145,115,90,65,25,-185,Auction
3408691,1525,1080,339,995,625,370,514,Auction
3408925,1900,1270,520,345,195,150,1720,Auction
3408810,775,450,219,185,150,35,544,Auction
3410699,2075,1615,350,1560,1060,500,-175,Auction
3410899,350,135,109,125,65,60,109,Auction
3410916,375,150,119,150,90,60,269,Auction
3412052,575,250,210,135,75,60,10,Auction
3412503,275,60,94,25,5,20,19,Auction
3412601,1125,735,229,485,265,220,204,Auction
3413286,1000,625,220,540,290,250,120,Auction
3413520,975,650,219,180,160,20,119,Auction
3413890,775,450,219,320,170,150,294,Auction
3411316,400,190,119,150,90,60,119,Auction
3415677,425,145,234,55,35,20,184,Auction
3416162,3875,3305,464,1535,1035,500,1839,Auction
3417230,600,320,174,165,130,35,174,Auction
3416762,550,205,200,175,140,35,25,Auction
3417932,1100,565,425,475,255,220,225,Auction
3418519,375,150,140,5,5,0,-116.6,Auction
3418485,425,145,174,80,55,25,349,Auction
3420191,700,355,235,120,60,60,-115,Auction
3379668,750,370,270,275,225,50,295,Auction
3379435,250,65,79,60,35,25,79,Auction
3381140,875,525,240,530,280,250,415,Auction
3382979,800,405,289,200,150,50,239,Auction
3383093,400,185,94,145,85,60,186.8,Auction
3384548,750,430,210,160,125,35,-343.75,Auction
3385302,700,335,255,175,140,35,-195,Auction
3385569,400,150,144,155,120,35,-156,Auction
3386020,675,375,174,145,110,35,122.5,Auction
3387455,1825,1245,469,780,470,310,794,Auction
3390584,725,355,264,310,160,150,289,Auction
3390719,1500,980,330,20,10,10,630,Auction
3390851,700,355,265,200,150,50,-235,Auction
3391069,425,140,175,135,75,60,-125,Auction
3391588,500,245,149,280,245,35,124,Auction
3349869,625,300,219,159,125,34,-256,Auction
3392320,850,425,319,360,310,50,19,Auction
3392438,450,210,105,145,110,35,-145,Auction
3393523,1175,660,329,225,190,35,254,Auction
3393660,525,270,120,174,125,49,420,Auction
3394060,300,95,140,70,45,25,115,Auction
3394345,500,220,174,70,45,25,274,Auction
3395013,725,440,175,135,100,35,-530,Auction
3395464,600,315,175,155,120,35,100,Auction
3396532,375,150,90,205,105,100,-185,Auction
3360816,550,235,209,205,155,50,159,Auction
3395914,825,440,224,380,230,150,224,Auction
3387906,575,255,199,165,105,60,124,Auction
3387574,1700,1275,254,1210,760,450,-346,Auction
3388241,1050,710,205,155,95,60,305,Auction
3399757,275,60,109,75,50,25,134,Auction
3400025,375,190,99,200,150,50,195,Auction
3400693,400,165,125,70,50,20,100,Auction
3392673,700,395,174,340,190,150,24,Auction
3401130,350,130,165,55,30,25,65,Auction
3401144,1850,1225,470,1165,765,400,-880,Auction
3401212,1025,595,320,190,155,35,120,Auction
3401798,650,320,220,395,245,150,-155,Auction
3403066,1000,645,290,340,265,75,-260,Auction
3407164,850,530,214,360,285,75,364,Auction
3407414,2400,1730,564,1225,775,450,564,Auction
3407831,425,120,199,125,65,60,274,Auction
3408635,600,280,214,125,65,60,-161,Auction
3409168,675,335,219,265,215,50,194,Auction
3410954,500,180,199,75,50,25,-126,Auction
3411708,350,150,94,95,70,25,94,Auction
3411894,1175,790,259,390,340,50,259,Auction
3412844,575,295,165,165,105,60,15,Auction
3410571,500,190,200,315,165,150,450,Auction
3413197,550,235,209,325,175,150,-91,Auction
3413511,550,230,210,210,110,100,160,Auction
3414115,2225,1740,315,1000,600,400,640,Auction
3408768,550,260,175,280,230,50,150,Auction
3414966,550,245,199,125,90,35,-1,Auction
3415720,400,140,124,130,95,35,124,Auction
3415987,550,245,199,160,125,35,-151,Auction
3416055,500,220,174,185,125,60,149,Auction
3417473,1650,1190,350,715,405,310,-500,Auction
3418110,575,295,174,195,135,60,374,Auction
3418928,775,370,295,220,120,100,170,Auction
3418978,450,195,149,190,155,35,-1,Auction
3419596,575,290,155,180,120,60,80,Auction
3383562,400,140,124,120,60,60,199,Auction
3418442,1500,865,529,275,225,50,-571,Auction
3420718,525,205,210,145,85,60,110,Auction
3422221,675,315,250,110,90,20,-150,Auction
3422489,500,250,215,100,40,60,15,Auction
3422753,375,155,110,175,140,35,35,Auction
3424058,725,320,299,180,120,60,224,Auction
3382129,325,85,105,50,25,25,-95,Auction
3382454,375,135,134,85,60,25,459,Auction
3382840,975,645,220,250,200,50,-180,Auction
3383465,400,170,124,70,45,25,-76,Auction
3383751,275,75,85,6,5,1,-150,Auction
3384219,1225,820,299,500,250,250,-226,Auction
3385137,1075,680,289,300,225,75,814,Auction
3384887,1275,755,330,200,165,35,-570,Auction
3386691,1050,530,410,260,225,35,-290,Auction
3389258,2125,1365,630,650,370,280,-820,Auction
3389969,700,335,255,155,95,60,30,Auction
3391266,1475,1015,350,930,560,370,998,Auction
3391530,2300,1700,490,1085,685,400,-580,Auction
3392134,3125,2520,495,2325,1675,650,1570,Auction
3312269,1675,1295,410,855,515,340,35,Auction
3391373,500,195,199,215,165,50,-51,Auction
3394960,400,170,124,90,65,25,174,Auction
3387920,1000,500,314,75,50,25,-186,Auction
3398568,450,170,174,190,130,60,49,Auction
3398843,1500,860,840,655,375,280,340,Auction
3399261,625,335,179,15,5,10,-246,Auction
3400247,475,165,200,80,55,25,50,Auction
3397707,250,60,80,20,10,10,-45,Auction
3396435,375,185,80,170,135,35,-20,Auction
3397682,625,315,175,245,210,35,-250,Auction
3400801,575,290,175,300,250,50,0,Auction
3373573,950,495,294,105,45,60,394,Auction
3401651,900,430,360,290,190,100,60,Auction
3404327,600,165,240,205,115,90,-287,Auction
3403991,1525,1105,250,910,540,370,-125,Auction
3405545,300,75,114,80,60,20,-36,Auction
3405663,1125,680,339,110,50,60,414,Auction
3407131,1150,635,345,560,310,250,-105,Auction
3407174,1125,680,339,745,435,310,1214,Auction
3407399,1200,815,240,870,530,340,-685,Auction
3407735,300,75,115,35,15,20,-10,Auction
3409957,800,445,249,500,250,250,299,Auction
3410050,475,230,135,150,115,35,-140,Auction
3410493,850,440,300,205,105,100,225,Auction
3411986,350,160,80,115,55,60,180,Auction
3412483,250,65,79,100,40,60,79,Auction
3413458,925,480,269,225,175,50,-231,Auction
3407324,2625,1815,700,765,455,310,1125,Auction
3415305,2350,1755,489,775,465,310,239,Auction
3415616,1050,620,339,305,155,150,389,Auction
3415884,900,505,289,185,125,60,489,Auction
3416427,375,150,115,60,35,25,440,Auction
3417002,1175,620,355,365,215,150,-270,Auction
3417713,1500,860,530,810,470,340,230,Auction
3390569,1000,620,219,720,565,155,119,Auction
3418270,400,150,144,140,105,35,-56,Auction
3418688,650,330,210,240,140,100,335,Auction
3419385,350,110,130,95,70,25,80,Auction
3420703,400,215,79,150,115,35,129,Auction
3420896,350,115,100,150,115,35,-50,Auction
3364967,2050,1365,469,920,550,370,1419,Auction
3418581,1400,1065,180,865,525,340,230,Auction
3423179,1700,1190,404,515,265,250,879,Auction
3423554,400,115,175,80,60,20,-165,Auction
3423579,1175,625,444,230,180,50,451.75,Auction
3423647,1150,715,325,770,460,310,55,Auction
3425065,950,515,344,425,370,55,344,Auction
3425176,675,335,234,175,115,60,-266,Auction
3418767,600,265,200,95,75,20,-175,Auction
3426269,1075,605,360,390,315,75,-265,Auction
3426719,2150,1600,440,1295,845,450,440,Auction
3380948,1800,1185,505,1420,920,500,487.75,Auction
3382384,350,135,109,165,130,35,-16,Auction
3383235,775,465,200,530,280,250,25,Auction
3385277,1500,980,410,1425,925,500,-90,Auction
3386294,700,375,174,215,165,50,699,Auction
3387364,450,220,100,165,105,60,75,Auction
3387951,650,300,240,120,60,60,-60,Auction
3388115,775,385,280,400,180,220,197,Auction
3369029,1350,885,294,725,415,310,144,Auction
3389638,400,145,145,75,50,25,70,Auction
3383822,675,335,199,124,65,59,104.54,Auction
3363049,375,170,84,175,115,60,-41,Auction
3391946,325,105,90,140,105,35,90,Auction
3393382,700,355,235,80,60,20,167.25,Auction
3384558,350,130,90,155,95,60,-35,Auction
3391695,500,195,199,205,155,50,74,Auction
3370901,925,495,320,225,175,50,495,Auction
3394618,625,335,179,300,150,150,154,Auction
3395456,600,270,199,110,55,55,224,Auction
3395654,525,215,275,140,80,60,125,Auction
3396492,1075,740,225,425,205,220,200,Auction
3396690,350,165,79,75,50,25,179,Auction
3397628,1525,1110,249,995,625,370,-676,Auction
3398464,375,160,109,135,75,60,434,Auction
3398647,575,305,160,260,225,35,235,Auction
3400585,1600,1230,264,965,595,370,264,Auction
3399164,550,230,205,150,115,35,80,Auction
3402508,975,485,369,220,185,35,219,Auction
3402593,650,325,219,210,160,50,169,Auction
3403378,400,170,109,75,55,20,84,Auction
3403678,675,375,194,260,160,100,269,Auction
3376617,625,300,199,310,235,75,219.54,Auction
3404144,1225,840,365,515,390,125,65,Auction
3404278,350,150,94,20,10,10,-56,Auction
3390774,400,170,124,70,45,25,-176,Auction
3404663,1000,650,244,210,175,35,-456,Auction
3389774,1200,795,295,975,790,185,-5,Auction
3405852,925,565,215,640,360,280,332,Auction
3406350,600,265,200,170,120,50,225,Auction
3406552,350,125,119,135,100,35,269,Auction
3407707,1000,650,214,455,235,220,1314,Auction
3408309,725,320,299,200,150,50,-226,Auction
3410130,325,90,104,50,25,25,29,Auction
3410281,400,175,169,58,35,23,169,Auction
3411266,475,195,174,160,125,35,999,Auction
3412166,750,430,210,425,205,220,-415,Auction
3412651,2300,1820,299,1125,725,400,322.5,Auction
3414423,575,265,200,175,115,60,164,Auction
3414759,275,65,100,25,5,20,25,Auction
3399500,525,220,199,110,90,20,224,Auction
3416046,1575,1040,425,1400,900,500,550,Auction
3416748,775,450,219,645,365,280,219,Auction
3417531,1575,1155,480,870,530,340,-295,Auction
3417584,450,140,200,155,95,60,275,Auction
3418269,450,145,209,75,50,25,-166,Auction
3419105,300,95,80,300,150,150,5,Auction
3419356,2575,2080,385,650,370,280,1010,Auction
3419754,650,290,204,210,160,50,-71,Auction
3417818,850,480,210,465,245,220,310,Auction
3423183,1075,680,225,435,215,220,150,Auction
3424219,625,335,180,390,315,75,705,Auction
3424519,875,415,315,135,115,20,-135,Auction
3424785,950,465,379,450,230,220,129,Auction
3382030,675,390,179,295,245,50,-196,Auction
3383123,325,120,95,140,105,35,-30,Auction
3383591,350,100,115,90,65,25,-110,Auction
3384068,775,415,219,265,165,100,-356,Auction
3384302,725,425,165,355,205,150,-110,Auction
3373240,525,190,200,170,150,20,-100,Auction
3356919,475,205,150,215,175,40,-200,Auction
3387544,825,420,255,250,215,35,-445,Auction
3389550,2700,1970,504,1615,1065,550,1704,Auction
3389809,1000,675,215,120,100,20,-135,Auction
3390247,225,30,89,50,25,25,64,Auction
3390622,625,315,175,30,10,20,-364.55,Auction
3365918,1100,685,305,455,235,220,-320,Auction
3393689,2200,1810,284,640,570,70,-1076,Auction
3395970,700,410,184,200,100,100,184,Auction
3389843,775,415,250,215,115,100,425,Auction
3397165,2025,1585,330,1850,1250,600,255,Auction
3389286,775,345,255,155,120,35,-370,Auction
3398140,750,385,240,200,150,50,-110,Auction
3398710,800,510,184,100,65,35,-241,Auction
3399812,2650,2100,440,1550,1050,500,-710,Auction
3400446,925,445,370,265,165,100,245,Auction
3401275,475,170,199,80,55,25,824,Auction
3401650,975,560,245,695,415,280,195,Auction
3402343,700,370,295,170,135,35,-55,Auction
3402547,300,115,79,75,50,25,202.5,Auction
3396327,1225,655,350,600,350,250,675,Auction
3403815,700,420,174,500,250,250,124,Auction
3403990,2125,1580,439,1650,1100,550,1614,Auction
3394196,1050,670,219,130,70,60,-331,Auction
3406155,1625,1040,479,265,215,50,154,Auction
3406223,650,270,274,110,50,60,324,Auction
3385672,350,100,114,95,70,25,-111,Auction
3406725,575,295,174,245,195,50,149,Auction
3407032,375,150,169,15,5,10,169,Auction
3408627,1600,1210,280,865,525,340,-20,Auction
3408806,575,270,199,350,200,150,106.75,Auction
3408797,1300,880,310,170,110,60,-540,Auction
3409942,775,415,219,150,90,60,-256,Auction
3410201,450,145,199,95,70,25,849,Auction
3411580,750,385,255,355,205,150,-145,Auction
3412337,775,425,240,335,185,150,36.25,Auction
3412541,375,130,110,145,85,60,-15,Auction
3414086,875,485,229,135,75,60,229,Auction
3412405,275,60,89,65,40,25,-11,Auction
3415379,650,305,239,190,170,20,-286,Auction
3416051,800,440,254,375,225,150,54,Auction
3398135,450,200,115,170,135,35,165,Auction
3417187,550,235,204,110,50,60,154,Auction
3392928,375,175,80,225,175,50,105,Auction
3420268,475,220,149,235,185,50,149,Auction
3420697,400,170,124,175,140,35,149,Auction
3420995,275,85,80,70,45,25,-95,Auction
3414018,900,525,214,250,200,50,214,Auction
3412916,725,410,175,250,200,50,100,Auction
3406198,625,300,199,215,125,90,149,Auction
3422544,475,170,199,190,130,60,-76,Auction
3422901,725,445,174,215,115,100,1749,Auction
3423403,750,460,154,260,225,35,154,Auction
3423880,500,220,174,200,100,100,374,Auction
3424003,900,480,314,395,320,75,749,Auction
3424173,525,240,175,175,115,60,45.35,Auction
3371525,725,355,264,185,125,60,139,Auction
3382298,975,660,209,250,200,50,334,Auction
3425173,900,550,194,705,395,310,194,Auction
3385048,325,90,129,125,90,35,4,Auction
3385937,700,360,199,255,170,85,1899,Auction
3389697,1000,645,245,165,145,20,-155,Auction
3390083,750,415,225,235,135,100,275,Auction
3390283,2175,1695,324,1405,905,500,349,Auction
3390666,475,170,199,135,75,60,74,Auction
3392223,1625,1090,429,125,65,60,54,Auction
3393074,1000,625,265,645,365,280,-435,Auction
3393760,400,140,124,166,105,61,-26,Auction
3390466,325,110,105,145,85,60,-95,Auction
3382993,875,505,214,535,285,250,539,Auction
3365414,575,290,175,170,135,35,-228.75,Auction
3394763,400,185,85,140,105,35,35,Auction
3395346,300,70,120,25,5,20,-30,Auction
3395432,425,120,199,60,35,25,174,Auction
3396167,375,175,144,170,135,35,184,Auction
3396767,775,390,279,245,145,100,254,Auction
3389330,700,410,149,300,225,75,99,Auction
3398989,850,555,189,65,40,25,189,Auction
3399308,650,315,225,195,135,60,-50,Auction
3399307,1000,645,200,295,195,100,-25,Auction
3400094,525,270,145,125,65,60,-105,Auction
3400261,650,325,219,445,225,220,669,Auction
3400461,525,245,174,125,65,60,449,Auction
3401648,650,330,210,95,80,15,-15,Auction
3401698,900,555,235,290,190,100,-265,Auction
3401779,500,240,150,245,145,100,-175,Auction
3403652,500,240,150,220,170,50,125,Auction
3404069,575,270,199,145,85,60,24,Auction
3403520,375,150,94,150,90,60,69,Auction
3378917,1300,910,229,950,580,370,329,Auction
3406009,1250,900,190,590,340,250,-285,Auction
3408217,700,340,254,89,65,24,-221,Auction
3384448,275,60,89,65,40,25,14,Auction
3409068,375,150,119,135,100,35,44,Auction
3409285,450,145,199,190,155,35,49,Auction
3410353,800,485,165,155,95,60,-435,Auction
3412058,625,315,200,180,145,35,-125,Auction
3412543,550,270,174,190,155,35,99,Auction
3412880,800,420,270,130,70,60,120,Auction
3412961,325,110,105,115,80,35,-130,Auction
3413548,625,340,175,95,70,25,50,Auction
3413862,1525,955,370,905,535,370,1195,Auction
3415352,550,275,165,245,145,100,115,Auction
3379050,2275,1660,509,1295,845,450,734,Auction
3415905,325,95,124,155,95,60,49,Auction
3416020,400,145,149,120,60,60,99,Auction
3416287,575,250,215,70,50,20,-135,Auction
3417623,575,255,289,200,100,100,260,Auction
3418142,500,190,200,100,40,60,-125,Auction
3418963,550,265,175,260,210,50,75,Auction
3419845,675,370,195,200,150,50,145,Auction
3422436,800,465,225,345,195,150,-75,Auction
3422572,800,470,224,50,25,25,-176,Auction
3423325,1200,695,395,150,90,60,-130,Auction
3423589,450,140,200,145,110,35,100,Auction
3423925,900,590,200,380,230,150,-100,Auction
3424558,475,215,150,200,150,50,-100,Auction
3424508,300,90,100,10,5,5,-100,Auction
3426784,775,425,240,340,190,150,-10,Auction
